two_theta,y_obs,y_calc,y_bkg,y_diff
8.7,12200,12115.4,12114,84.6266
8.71,12000,12125.4,12124.1,-125.413
8.72,12025,12135.4,12134.1,-110.438
8.73,12275,12145.4,12144.2,129.552
8.74,12375,12155.4,12154.2,219.558
8.75,11825,12165.4,12164.3,-340.421
8.76,13050,12175.4,12174.3,874.615
8.77,13275,12185.3,12184.3,1089.67
8.78,12200,12195.3,12194.3,4.73194
8.79,12675,12205.2,12204.2,469.812
8.8,12100,12215.1,12214.2,-115.093
8.81,13100,12225,12224.1,875.015
8.82,12650,12234.9,12234.1,415.137
8.83,12425,12244.7,12244,180.272
8.84,11600,12254.6,12253.9,-654.581
8.85,12900,12264.4,12263.8,635.579
8.86,12250,12274.2,12273.7,-24.2498
8.87,12575,12284.1,12283.5,290.933
8.88,12525,12293.9,12293.4,231.128
8.89,13325,12303.7,12303.2,1021.33
8.9,12150,12313.4,12313,-163.449
8.91,12575,12323.2,12322.9,251.778
8.92,12825,12333,12332.7,492.017
8.93,12550,12342.7,12342.4,207.267
8.94,13050,12352.5,12352.2,697.527
8.95,12700,12362.2,12362,337.799
8.96,12725,12371.9,12371.7,353.081
8.97,13825,12381.6,12381.4,1443.37
8.98,12675,12391.3,12391.1,283.679
8.99,11700,12401,12400.8,-701.005
9,12300,12410.7,12410.5,-110.677
9.01,12150,12420.3,12420.2,-270.338
9.02,12325,12430,12429.9,-104.987
9.03,12525,12439.6,12439.5,85.3763
9.04,12300,12449.2,12449.1,-149.249
9.05,13000,12458.9,12458.8,541.138
9.06,12850,12468.5,12468.4,381.538
9.07,12625,12478.1,12478,146.95
9.08,13975,12487.6,12487.5,1487.37
9.09,13325,12497.2,12497.1,827.811
9.1,12775,12506.7,12506.7,268.261
9.11,12400,12516.3,12516.2,-116.276
9.12,12000,12525.8,12525.7,-525.801
9.13,12450,12535.3,12535.2,-85.3123
9.14,12300,12544.8,12544.7,-244.811
9.15,12275,12554.3,12554.2,-279.296
9.16,13075,12563.8,12563.7,511.231
9.17,11525,12573.2,12573.2,-1048.23
9.18,12175,12582.7,12582.6,-407.675
9.19,12325,12592.1,12592,-267.108
9.2,12450,12601.5,12601.5,-151.528
9.21,12975,12610.9,12610.9,364.065
9.22,13175,12620.3,12620.3,554.671
9.23,13000,12629.7,12629.6,370.29
9.24,12750,12639.1,12639,110.922
9.25,12800,12648.4,12648.4,151.568
9.26,14125,12657.8,12657.7,1467.23
9.27,13050,12667.1,12667,382.898
9.28,13650,12676.4,12676.3,973.583
9.29,12450,12685.7,12685.6,-235.719
9.3,12975,12695,12694.9,279.992
9.31,12425,12704.3,12704.2,-279.285
9.32,12950,12713.5,12713.5,236.452
9.33,13225,12722.8,12722.7,502.202
9.34,11950,12732,12732,-782.035
9.35,12700,12741.3,12741.2,-41.2601
9.36,12850,12750.5,12750.4,99.528
9.37,11875,12759.7,12759.6,-884.671
9.38,12175,12768.9,12768.8,-593.858
9.39,13500,12778,12777.9,721.967
9.4,12650,12787.2,12787.1,-137.195
9.41,12375,12796.3,12796.2,-421.346
9.42,12175,12805.5,12805.4,-630.485
9.43,12350,12814.6,12814.5,-464.612
9.44,12400,12823.7,12823.6,-423.729
9.45,13075,12832.8,12832.7,242.164
9.46,13450,12841.9,12841.8,608.067
9.47,13475,12851,12850.8,623.979
9.48,13725,12860.1,12859.9,864.899
9.49,12650,12869.2,12868.9,-219.175
9.5,12450,12878.2,12877.9,-428.243
9.51,13050,12887.3,12887,162.694
9.52,12375,12896.4,12896,-521.368
9.53,12525,12905.4,12905,-380.429
9.54,13475,12914.5,12913.9,560.508
9.55,12900,12923.6,12922.9,-23.5594
9.56,12900,12932.6,12931.8,-32.6343
9.57,11775,12941.7,12940.8,-1166.72
9.58,13225,12950.8,12949.7,274.18
9.59,12675,12959.9,12958.6,-284.938
9.6,13375,12969.1,12967.5,405.922
9.61,12625,12978.2,12976.4,-353.246
9.62,13250,12987.4,12985.3,262.555
9.63,13650,12996.7,12994.1,653.319
9.64,13050,13006,13003,44.0415
9.65,13725,13015.3,13011.8,709.716
9.66,11875,13024.7,13020.6,-1149.66
9.67,12725,13034.1,13029.5,-309.096
9.68,13550,13043.6,13038.2,506.407
9.69,10700,13053.2,13047,-2353.16
9.7,13550,13062.8,13055.8,487.208
9.71,13500,13072.5,13064.6,427.5
9.72,13250,13082.3,13073.3,167.716
9.73,12950,13092.1,13082,-142.145
9.74,12675,13102.1,13090.8,-427.083
9.75,13475,13112.1,13099.5,362.905
9.76,13525,13122.2,13108.2,402.82
9.77,14600,13132.3,13116.9,1467.67
9.78,13475,13142.5,13125.5,332.454
9.79,12825,13152.8,13134.2,-327.812
9.8,13375,13163.1,13142.8,211.88
9.81,14700,13173.5,13151.5,1526.54
9.82,13725,13183.8,13160.1,541.184
9.83,12825,13194.2,13168.7,-369.175
9.84,13675,13204.5,13177.3,470.482
9.85,13575,13214.8,13185.9,360.17
9.86,14100,13225.1,13194.4,874.909
9.87,12700,13235.3,13203,-535.282
9.88,12575,13245.4,13211.5,-670.383
9.89,12425,13255.4,13220.1,-830.375
9.9,13375,13265.2,13228.6,109.761
9.91,13200,13275,13237.1,-74.9564
9.92,13100,13284.5,13245.6,-184.511
9.93,13200,13293.9,13254.1,-93.8881
9.94,12975,13303.1,13262.6,-328.074
9.95,13375,13312.1,13271,62.942
9.96,13650,13320.8,13279.5,329.167
9.97,14275,13329.4,13287.9,945.608
9.98,13575,13337.7,13296.3,237.264
9.99,13425,13345.9,13304.7,79.1359
10,14075,13353.8,13313.1,721.219
10.01,13250,13361.5,13321.5,-111.495
10.02,13825,13369,13329.9,455.985
10.03,12775,13376.4,13338.2,-601.354
10.04,13525,13383.5,13346.6,141.473
10.05,14175,13390.5,13354.9,784.451
10.06,14000,13397.4,13363.3,602.56
10.07,13775,13404.2,13371.6,370.783
10.08,13725,13410.9,13379.9,314.099
