two_theta,y_obs,y_calc,y_bkg,y_diff
7.45,11050,10769.5,10769.5,280.467
7.46,10850,10781.5,10781.5,68.5388
7.47,9775,10793.4,10793.4,-1018.37
7.48,10700,10805.3,10805.3,-105.272
7.49,10675,10817.2,10817.2,-142.154
7.5,11100,10829,10829,270.98
7.51,10400,10840.9,10840.9,-440.87
7.52,10600,10852.7,10852.7,-252.705
7.53,10600,10864.5,10864.5,-264.525
7.54,10375,10876.3,10876.3,-501.329
7.55,10575,10888.1,10888.1,-313.117
7.56,10150,10899.9,10899.9,-749.89
7.57,10450,10911.6,10911.6,-461.647
7.58,10075,10923.4,10923.4,-848.389
7.59,11450,10935.1,10935.1,514.885
7.6,10725,10946.8,10946.8,-221.826
7.61,10600,10958.5,10958.5,-358.522
7.62,10375,10970.2,10970.2,-595.202
7.63,10675,10981.9,10981.9,-306.866
7.64,10900,10993.5,10993.5,-93.5152
7.65,12025,11005.1,11005.1,1019.85
7.66,10850,11016.8,11016.8,-166.767
7.67,11325,11028.4,11028.4,296.63
7.68,11250,11040,11040,210.043
7.69,11900,11051.5,11051.5,848.47
7.7,11650,11063.1,11063.1,586.914
7.71,11000,11074.6,11074.6,-74.6278
7.72,11850,11086.2,11086.2,763.846
7.73,10850,11097.7,11097.7,-247.665
7.74,11100,11109.2,11109.2,-9.16034
7.75,10300,11120.6,11120.6,-820.641
7.76,10650,11132.1,11132.1,-482.106
7.77,10700,11143.6,11143.6,-443.555
7.78,11175,11155,11155,20.0102
7.79,11075,11166.4,11166.4,-91.4091
7.8,11225,11177.8,11177.8,47.1868
7.81,11250,11189.2,11189.2,60.798
7.82,10675,11200.6,11200.6,-525.576
7.83,11400,11211.9,11211.9,188.066
7.84,11225,11223.3,11223.3,1.72245
7.85,11250,11234.6,11234.6,15.3943
7.86,11025,11245.9,11245.9,-220.919
7.87,10700,11257.2,11257.2,-557.217
7.88,10525,11268.5,11268.5,-743.5
7.89,11250,11279.8,11279.8,-29.7673
7.9,11150,11291,11291,-141.02
7.91,11100,11302.3,11302.3,-202.257
7.92,9925,11313.5,11313.5,-1388.48
7.93,11675,11324.7,11324.7,350.313
7.94,10450,11335.9,11335.9,-885.88
7.95,10150,11347.1,11347.1,-1197.06
7.96,10000,11358.2,11358.2,-1358.22
7.97,11950,11369.4,11369.4,580.633
7.98,11750,11380.5,11380.5,369.5
7.99,11175,11391.6,11391.6,-216.617
8,10950,11402.7,11402.7,-452.72
8.01,11325,11413.8,11413.8,-88.8072
8.02,11450,11424.9,11424.9,25.1201
8.03,11000,11435.9,11435.9,-435.938
8.04,10525,11447,11447,-921.98
8.05,11225,11458,11458,-233.008
8.06,11375,11469,11469,-94.0215
8.07,10550,11480,11480,-930.02
8.08,10475,11491,11491,-1016
8.09,10850,11502,11502,-651.972
8.1,11025,11512.9,11512.9,-487.925
8.11,11675,11523.9,11523.9,151.136
8.12,11975,11534.8,11534.8,440.212
8.13,11050,11545.7,11545.7,-495.698
8.14,11350,11556.6,11556.6,-206.592
8.15,10875,11567.5,11567.5,-692.472
8.16,10950,11578.3,11578.3,-628.337
8.17,11325,11589.2,11589.2,-264.187
8.18,11475,11600,11600,-125.023
8.19,11875,11610.8,11610.8,264.156
8.2,12100,11621.6,11621.6,478.35
8.21,10750,11632.4,11632.4,-882.441
8.22,11525,11643.2,11643.2,-118.218
8.23,10175,11654,11654,-1478.98
8.24,11325,11664.7,11664.7,-339.728
8.25,10675,11675.5,11675.5,-1000.46
8.26,11450,11686.2,11686.2,-236.179
8.27,11600,11696.9,11696.9,-96.8828
8.28,12575,11707.6,11707.6,867.428
8.29,12100,11718.2,11718.2,381.754
8.3,11550,11728.9,11728.9,-178.906
8.31,11575,11739.6,11739.6,-164.552
8.32,11750,11750.2,11750.2,-0.182605
8.33,11750,11760.8,11760.8,-10.7989
8.34,10300,11771.4,11771.4,-1471.4
8.35,11575,11782,11782,-206.988
8.36,12175,11792.6,11792.6,382.439
8.37,11425,11803.1,11803.1,-378.119
8.38,11750,11813.7,11813.7,-63.663
8.39,12125,11824.2,11824.2,300.808
8.4,11900,11834.7,11834.7,65.2926
8.41,12600,11845.2,11845.2,754.792
8.42,12150,11855.7,11855.7,294.306
8.43,12000,11866.2,11866.2,133.834
8.44,11925,11876.6,11876.6,48.3769
8.45,12225,11887.1,11887.1,337.934
8.46,11950,11897.5,11897.5,52.5053
8.47,12125,11907.9,11907.9,217.091
8.48,11875,11918.3,11918.3,-43.3089
8.49,11700,11928.7,11928.7,-228.694
8.5,11600,11939.1,11939.1,-339.066
8.51,11925,11949.4,11949.4,-24.4227
8.52,12450,11959.8,11959.8,490.235
8.53,12150,11970.1,11970.1,179.906
8.54,12400,11980.4,11980.4,419.592
8.55,11750,11990.7,11990.7,-240.708
8.56,12225,12001,12001,224.006
